servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
"CASTLE & COOKE MORTGAGE, LLC","CARRINGTON MORTGAGE SERVICES, LLC",1652,387653880.26,202308,0.30395584176632934,0.28517777205859507,0.04685328568592416,0.05811431516095363
"CHANGE LENDING, LLC",SENECA MORTGAGE SERVICING,1229,472633326.88,202308,0.8320920785375762,0.8218012642001848,0.014733031240259896,0.02280617169846024
"EQUITY RESOURCES, INC.","MISSION SERVICING RESIDENTIAL, INC.",1207,227261981.24,202308,0.2335074482491778,0.24212308066140084,0.7359756097560975,0.7068186894514474
"TOTAL MORTGAGE SERVICES, LLC","CARRINGTON MORTGAGE SERVICES, LLC",1168,292875514.22,202308,0.7444231994901211,0.8101141206409603,0.033126293995859216,0.043905815994649475
FIRST FEDERAL BANK OF KANSAS CITY,"LAKEVIEW LOAN SERVICING, LLC",960,239799133.2,202308,0.37065637065637064,0.43574955575153035,0.0016808458856919744,0.001334386518296892
"INTELLILOAN, INC.","PROVIDENT FUNDING ASSOCIATES, L.P.",898,272615990.87,202308,0.17638970732665488,0.18095774161429093,0.02166936126058734,0.03644674970644722
CATLIN BANK,THE FISHER NATIONAL BANK,880,87251858.29,202308,0.990990990990991,0.9933429912687026,0.9988649262202043,0.9982609463360796
FALL RIVER FIVE CENTS SAVINGS BANK,SAILFISH SERVICING LLC,580,182165414.47,202308,0.2852926709296606,0.33541894795015875,0.009000760409069043,0.00843388830908631
NATIONSTAR MORTGAGE LLC,SAILFISH SERVICING LLC,308,67927157.57,202308,0.0005094285633949114,0.0005408828143406825,0.00477971414826425,0.0031448892851910337
ANGEL OAK HOME LOANS LLC,"LAKEVIEW LOAN SERVICING, LLC",245,71358976.15,202308,0.9959349593495935,0.9929339328790486,0.0004289658770776393,0.0003970842365581557
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,211,85889399.53,202308,0.0014092973550627838,0.0022025837758063954,0.0025294300990193965,0.004144456773053935
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COMMUNITY LOAN SERVICING, LLC",166,37972780.46,202308,0.00017495433797173117,0.00017694005718845736,0.034482758620689655,0.05048683951860476
HUNTINGDON VALLEY BANK,FIRST CITIZENS COMMUNITY BANK,92,22259621.2,202308,0.989247311827957,0.989813335417027,1.0,1.0
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",38,6401353.17,202308,0.00008915144249380046,0.00006512293204135352,0.00035946723172392914,0.0002796120123160484
MALVERN BANK NA,FEDERAL NATIONAL MORTGAGE ASSOCIATION,37,3967071.31,202308,1.0,1.0,0.0005898106229675445,0.0004857923029286524
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",15,3121969.26,202308,0.000024809832632869057,0.000024877011405426594,0.00017721907822450112,0.00019493881489036734
ANGEL OAK MORTGAGE SOLUTIONS LLC,"LAKEVIEW LOAN SERVICING, LLC",15,2986970.82,202308,1.0,1.0,0.0000262632169639371,0.00001662130108464551
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,13,3279449.22,202308,0.000021501854948486517,0.0000261399234651691,0.00003297600868537337,0.000034516099481412094
RUSHMORE LOAN MANAGEMENT SERVICES LLC,"CORNERSTONE CAPITAL BANK, SSB",10,410983.25,202308,1.0,1.0,0.0007578053955744165,0.00009573541135445974
"LOANCARE, LLC",FEDERAL NATIONAL MORTGAGE ASSOCIATION,9,3014770.87,202308,0.6428571428571429,0.8517215792417502,0.00014346744882994325,0.0003691772517543974
MSR ASSET VEHICLE LLC,"GOLD STAR MORTGAGE FINANCIAL GROUP, CORP.",6,2119620.36,202308,0.000042878582148216966,0.00005405422837421778,0.06976744186046512,0.07337378008993306
OLD MISSION BANK,"MEMBER FIRST MORTGAGE, LLC",6,445078.28,202308,1.0,1.0,0.0013297872340425532,0.0007013723720971386
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,5,2034000.0,202308,8.269944210956353e-6,0.00001619927550678302,0.000022886647014665763,0.000027976904816703266
ROUNDPOINT MORTGAGE SERVICING LLC,MORTGAGE ACCESS CORP,3,379713.95,202308,0.0008484162895927602,0.00042261781781653056,0.0007390983000739098,0.00040073913575612623
BRADESCO BAC FLORIDA BANK,BRADESCO BANK,2,55608.95,202308,1.0,1.0,1.0,1.0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",2,768969.46,202308,2.1078835900208575e-6,3.5839540846176787e-6,0.00011447541640432717,0.00012467161846038533
FIRST BANK & TRUST,HTLF BANK,1,176136.78,202308,0.0006765899864682003,0.0006315807754713834,1.0,1.0
NATIONSTAR MORTGAGE LLC,CHURCHILL MORTGAGE CORPORATION,1,118695.46,202308,1.6539888421912706e-6,9.492375435409806e-7,0.0006934812760055479,0.0003264556031503284
THE MONEY SOURCE INC.,"STAUNTON FINANCIAL, INC.",1,150254.77,202308,0.000058592605613171615,0.00004422562361437159,0.08333333333333333,0.046078509939995134
ROCKHOLD BANK,FEDERAL NATIONAL MORTGAGE ASSOCIATION,1,93789.34,202308,1.0,1.0,0.00001594082764777147,0.000011485082043750399
"AURORA FINANCIAL GROUP, INC.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",1,637701.39,202308,0.000017792961104587024,0.000049707818011892154,0.00001145147437732608,0.000024877554104737817
"PNC BANK, NATIONAL ASSOCIATION",SECURITYNATIONAL MORTGAGE COMPANY,1,287038.72,202308,2.164539645708151e-6,3.1029335857860963e-6,0.0015082956259426848,0.0016915733670124858
"PNC BANK, NATIONAL ASSOCIATION","ON Q FINANCIAL, LLC",1,267617.02,202308,2.164539645708151e-6,2.8924767205972977e-6,0.008333333333333333,0.008335743534314932
NEW RESIDENTIAL MORTGAGE LLC,PHH MORTGAGE CORPORATION,1,52401.45,202308,1.759534919730017e-6,5.504295034678259e-7,6.6123134501067885e-6,1.3195389253310142e-6
WENDOVER FINANCIAL SERVICES,FEDERAL NATIONAL MORTGAGE ASSOCIATION,1,400.74,202308,1.0,1.0,0.00001594082764777147,4.9073079927980466e-8
HOME POINT FINANCIAL CORPORATION,NATIONSTAR MORTGAGE LLC,162761,45192143231.61,202309,0.9948047502918508,0.9957764419296573,0.1847667158587808,0.2300104587650939
"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",ONSLOW BAY FINANCIAL LLC,17371,4157691932.89,202309,0.7417164816396242,0.7378240865158386,0.07389965200670462,0.0544041244492077
"SPECIALIZED LOAN SERVICING, LLC","PNC BANK, NATIONAL ASSOCIATION",15267,3792308723.39,202309,0.14442069017708492,0.16609953389450083,0.03226474547687028,0.039816753601817356
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,10490,2608917336.19,202309,0.06936316809162021,0.06584856022821221,0.06721989042324822,0.06039544142342653
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",MSR ASSET VEHICLE LLC,6793,1801649520.0,202309,0.07778986544517606,0.07049857863544194,0.04352952484700907,0.04170749932982165
CRESCENT MORTGAGE COMPANY,"MISSION SERVICING RESIDENTIAL, INC.",6348,1324402306.3,202309,0.4940846824408468,0.6638683311790133,0.7770840984208593,0.7838200225296897
NETWORK CAPITAL FUNDING CORPORATION,MATRIX FINANCIAL SERVICES CORPORATION,5084,1309029811.81,202309,0.9109478588066655,0.8924417212282556,0.01279080591637671,0.013684143627782983
SWBC MORTGAGE CORPORATION,"BASE MSR 2, LLC",3100,733597129.7,202309,0.11347829270078337,0.11476118140831056,0.19300211679741003,0.2119822124590807
FIRST REPUBLIC BANK,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",2262,618880552.66,202309,0.9973544973544973,0.9973760370722373,0.0023386395569198193,0.002811421247633773
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",2245,938166085.8,202309,0.0021032296989149397,0.004321724567132367,0.0038698823176544204,0.005122040337185093
AMERICAN BANK CENTER,BRAVERA BANK,1817,362565272.97,202309,0.9967087218869994,0.9970752892428707,0.9901907356948229,0.9889476020396574
NEWREZ LLC,NEW RESIDENTIAL MORTGAGE LLC,1635,529213460.4,202309,0.9963436928702011,0.9963575483801906,0.0028849258653454233,0.005505158266176629
SWBC MORTGAGE CORPORATION,"PROVIDENT FUNDING ASSOCIATES, L.P.",1411,322869428.71,202309,0.05165092612929204,0.05049582491987426,0.03298887122416534,0.04146407716760632
AMERICAN PACIFIC MORTGAGE CORP,"LAKEVIEW LOAN SERVICING, LLC",1385,477077085.17,202309,0.9135883905013192,0.8997511762074738,0.002387432966570767,0.002604664686960728
HOMESTAR FINANCIAL CORPORATION,FIRST FEDERAL BANK,616,113592268.7,202309,0.9793322734499205,0.9797370954431919,0.0446927374301676,0.03151850708430396
UNITED MORTGAGE CORP.,SAILFISH SERVICING LLC,500,138691088.85,202309,0.8849557522123894,0.8753013370895045,0.007682851874615857,0.0063887415935187045
"TIAA, FSB","EVERBANK, NATIONAL ASSOCIATION",449,97444913.57,202309,0.9933628318584071,0.9966687820574197,1.0,1.0
NATIONSTAR MORTGAGE LLC,SAILFISH SERVICING LLC,414,105428346.11,202309,0.0005790720021484411,0.0007021307211092815,0.00636140135218193,0.00485650855807556
GUARANTY HOME MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,399,92060192.65,202309,0.9900744416873449,0.9943850015430885,0.004773526667145216,0.004439425079358759
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NATIONSTAR MORTGAGE LLC,232,49460963.14,202309,0.00023954766792085014,0.00022454980185130716,0.00026336701101146553,0.0002517370943106188
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,132,53923143.49,202309,0.0008728253754140961,0.0013598230708360122,0.0015792118297322517,0.002600339502628305
"ANZ GUAM, INC.",BANK OF HAWAII,120,22071028.1,202309,1.0,1.0,0.025020850708924104,0.015744573082672794
FREEDOM MORTGAGE CORPORATION,"MISSION SERVICING RESIDENTIAL, INC.",79,21184000.0,202309,0.00020283194474755126,0.00022864934370873304,0.009670706328804015,0.012537310814307624
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",49,10434580.17,202309,0.00011530252794909746,0.00010658735643325036,0.0005302054816754494,0.0005306651898513476
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",33,7634946.22,202309,0.00004615791321473081,0.000050819336941030235,0.0003924646781789639,0.0004810004361772572
"ENVOY MORTGAGE, LTD.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",24,6979185.1,202309,0.5454545454545454,0.4596042420088127,0.00029831823097289034,0.00029367271690713856
"INTERNATIONAL CITY MORTGAGE, INC.",FEDERAL NATIONAL MORTGAGE ASSOCIATION,13,4961239.88,202309,1.0,1.0,0.000208614160087297,0.0006128896684228212
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,9,2291000.0,202309,0.000012588521785835675,0.00001523711715433087,0.000022643047452279776,0.000023949319387846903
ROUNDPOINT MORTGAGE SERVICING LLC,FIRST FEDERAL BANK,5,1826142.3399999999,202309,0.0014208581983518045,0.0020436936429233275,0.00036276572589421754,0.0005067006842890656
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,5,1043455.59,202309,6.993623214353153e-6,6.932446933627301e-6,0.000021270983825543898,0.000013653798475665793
UNIVERSITY BANK,"LUMINATE HOME LOANS, INC.",3,688339.0,202309,0.002012072434607646,0.001955677337883269,0.006036217303822937,0.006805967155925916
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",ROUNDPOINT MORTGAGE SERVICING LLC,2,594638.76,202309,0.000010599508182820318,0.000014438082180464576,0.0005715918833952558,0.0006701898109897659
PHH MORTGAGE CORPORATION,FLAT BRANCH MORTGAGE INC,2,464000.0,202309,0.000013224626900213577,0.000011709324842708011,0.0001087961703748028,0.00014707917063304686
WESTSTAR MORTGAGE CORPORATION,THE MONEY SOURCE INC.,2,285022.01,202309,0.00015606710885680844,0.0001118513329032939,0.00011713716762328687,0.000084330384169157
ILLINOIS STATE POLICE FEDERAL CREDIT UNION,FEDERAL NATIONAL MORTGAGE ASSOCIATION,2,193050.5,202309,1.0,1.0,0.00003209448616727646,0.00002384860635560719
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",RUOFF MORTGAGE COMPANY,1,220267.06,202309,5.299754091410159e-6,5.330554184106358e-6,0.0002042483660130719,0.0002330770446785628
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","ROCKET MORTGAGE, LLC",1,556226.62,202309,1.0325330513829747e-6,2.5245832632642305e-6,9.383688709264235e-7,2.5592651783375607e-6
U.S. BANK NATIONAL ASSOCIATION,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",16771,4529103018.78,202310,0.05463987723865158,0.06999970583806198,0.01705631808899267,0.020187721416850914
"UNITED WHOLESALE MORTGAGE, LLC",ONSLOW BAY FINANCIAL LLC,15087,4093352137.24,202310,0.04143345984631693,0.035186684794908094,0.05782298585373893,0.04943832864935636
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,11457,2685382553.73,202310,0.0810054088450525,0.0721920498247888,0.04391051560457923,0.03243327737008902
PLAINS COMMERCE BANK,"MISSION SERVICING RESIDENTIAL, INC.",4335,777440325.11,202310,0.8553670086819258,0.8278682700690797,0.34459459459459457,0.313480334803203
"FIRST COMMUNITY MORTGAGE, INC.","PNC BANK, NATIONAL ASSOCIATION",3934,765281131.5,202310,0.44872818524010494,0.4589146506031752,0.008267641242373868,0.008013265599721861
CONSUMERS COOPERATIVE CREDIT UNION,CONSUMERS CREDIT UNION,3699,547017973.43,202310,0.9943548387096774,0.9965593317125494,0.4031607629427793,0.38282360974561996
ROUNDPOINT MORTGAGE SERVICING LLC,FIRST FEDERAL BANK,3345,844304130.23,202310,0.9559874249785653,0.9535361618667101,0.19564835936129146,0.1905093420627396
"M/I FINANCIAL, LLC","BASE MSR 2, LLC",1966,694586616.91,202310,0.7629025999223904,0.7570953260886041,0.10938630167473433,0.16799057011898302
"FIRST OPTION MORTGAGE, LLC","PROVIDENT FUNDING ASSOCIATES, L.P.",1174,249401825.74,202310,0.4959864807773553,0.4957868556969689,0.026592973474981314,0.030756507223751367
THE GREENWOOD'S STATE BANK,GREENWOODS STATE BANK,946,182788751.25,202310,0.9968387776606955,0.9977234853724445,0.9936974789915967,0.9866672965064586
PULTE MORTGAGE LLC,ARVEST BANK,824,267979000.0,202310,0.5312701482914249,0.5506563226292186,0.010830989247877178,0.01655460108626928
"HOMEBRIDGE FINANCIAL SERVICES, INC","CMG MORTGAGE, INC.",494,99197476.43,202310,0.5613636363636364,0.40281179343089585,0.003565499819559726,0.0023631770354303285
NATIONSTAR MORTGAGE LLC,SAILFISH SERVICING LLC,397,106931921.34,202310,0.0004506754455670337,0.0005450238499478228,0.0060815882596240755,0.0049262354257328875
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NATIONSTAR MORTGAGE LLC,298,60521907.87,202310,0.0003080966348196756,0.0002755885643302495,0.00033707204292804757,0.0003070556208577209
"LYONS MORTGAGE SERVICES,INC.",SENECA MORTGAGE SERVICING,283,96123684.36,202310,0.33770883054892603,0.33647452752925994,0.003388856290938701,0.004643606916441202
NORTHWEST BANK,"PNC BANK, NATIONAL ASSOCIATION",203,17356077.49,202310,0.7463235294117647,0.8590930439699027,0.00042662205699082236,0.00018173564324540508
"COMMUNITY LOAN SERVICING, LLC",NATIONSTAR MORTGAGE LLC,156,36101864.93,202310,0.03363518758085381,0.05018981233788868,0.00017645382113011887,0.0001831614524448522
"NVR MORTGAGE FINANCE, INC.","CMG MORTGAGE, INC.",146,51297375.35,202310,1.0,1.0,0.0010537712017322266,0.0012220550740573894
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",129,32385000.0,202310,0.08317214700193423,0.06649358407803856,0.00027110465690549797,0.00033910362579871406
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA USA, NATIONAL ASSOCIATION","INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION",53,10073508.84,202310,1.0,1.0,1.0,1.0
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",52,10418847.77,202310,0.00012281066374440267,0.00010704311106077207,0.0005530267579869826,0.0005173461475690815
THE PORTAGE COUNTY BANK,BANKERS' BANK,46,3605559.82,202310,1.0,1.0,0.0109863864342011,0.00628424581435863
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",35,10825182.5,202310,0.00003618584637143841,0.00004926855706494027,0.0004342647277780535,0.0004549683623206862
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",32,8314255.67,202310,0.00003632648427744352,0.000042381401285669596,0.0003829308570471244,0.0005284252224284155
FEDERAL HOME LOAN BANK OF CHICAGO,BANGOR SAVINGS BANK,24,2749247.73,202310,0.0001873331564075745,0.00014309148593296406,0.016249153689911984,0.009999344643665744
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,22,7218510.57,202310,0.00015554848516986602,0.0001938007789687651,0.0002634446586595457,0.0003487166126895214
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,15,4221130.89,202310,0.000017028039505051652,0.000021509131457841066,0.00005748954648413097,0.00005098160363805869
"MISSION SERVICING RESIDENTIAL, INC.",CRESCENT MORTGAGE COMPANY,14,2643428.47,202310,0.001713796058269066,0.0015713402132510343,0.0021878418502891076,0.003993597225084502
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,7,1830651.0,202310,7.946418435690771e-6,9.32876670499744e-6,0.00001768150060369695,0.000019252682319506134
"CU HOME MORTGAGE SOLUTIONS, LLC",THE SERVION GROUP,3,301644.16000000003,202310,0.003978779840848806,0.002088766599682624,0.00014692918013517486,0.00009764376836783268
"PNC BANK, NATIONAL ASSOCIATION","NFM, INC.",3,1000557.4200000002,202310,6.340095397302078e-6,0.000010532790226982103,0.075,0.06123112084147625
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",2,476009.03,202310,2.0677626497964806e-6,2.1666025327239214e-6,0.00008714596949891067,0.00005752261395826117
"PNC BANK, NATIONAL ASSOCIATION",SECURITYNATIONAL MORTGAGE COMPANY,1,171074.48,202310,2.113365132434026e-6,1.7996714405445048e-6,0.0015220700152207,0.0010202654812111608
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,1,254000.0,202310,7.0703856895393645e-6,6.81152419520134e-6,6.431157672692661e-6,5.914574230434542e-6
"LAKEVIEW LOAN SERVICING, LLC","GUARANTEED RATE, INC.",1,514317.82,202310,1.7237783152135503e-6,2.811510191829613e-6,0.000043572984749455335,0.0000621519835699639
ROUNDPOINT MORTGAGE SERVICING LLC,"CU COMMUNITY, LLC",1,131000.0,202310,0.0002857959416976279,0.0001510251949816198,0.0017094017094017094,0.0018946990768323323
"CALIBER HOME LOANS, INC.",NEW RESIDENTIAL MORTGAGE LLC,146099,36622417094.92,202311,0.99582174600578,0.9966354895792527,0.20618968451774428,0.2776221199313637
FREEDOM MORTGAGE CORPORATION,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",30904,9779948144.88,202311,0.07962362737873784,0.10618739928118429,0.030583939077553402,0.04201755243111741
NATIONSTAR MORTGAGE LLC,"LAKEVIEW LOAN SERVICING, LLC",22306,5783903917.6,202311,0.025230634193130968,0.029478838029760902,0.03681489892654845,0.030033294058118002
"LAKEVIEW LOAN SERVICING, LLC",REGIONS BANK,18403,4080308171.78,202311,0.031574757351515596,0.02225163153089571,0.10678806025578534,0.1092947697287369
TRUIST BANK,"ROCKET MORTGAGE, LLC",12250,3970296483.43,202311,0.029034697055526193,0.04102458781832326,0.011353704505242632,0.0179656500816833
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",12018,4160826932.14,202311,0.5236601307189542,0.5038251822942895,0.01983508720968615,0.021605362149541115
"CORNERSTONE CAPITAL BANK, SSB",SENECA MORTGAGE SERVICING,8490,2641723446.93,202311,0.6095634692705342,0.5832626989495259,0.0925340599455041,0.11367141936475265
UMPQUA BANK,NATIONSTAR MORTGAGE LLC,8392,2345296808.89,202311,0.361132627592736,0.4041335412913516,0.009550820104977079,0.012008856356574161
PLATINUM HOME MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",7319,1590082297.97,202311,0.9922722342733189,0.9909719016708984,0.11348166524536786,0.09098119871828517
"LOWER, LLC","PROVIDENT FUNDING ASSOCIATES, L.P.",6844,1703125151.83,202311,0.7935072463768116,0.8062747609078095,0.13290094568615649,0.16998778105409748
"MOVEMENT MORTGAGE, LLC","MISSION SERVICING RESIDENTIAL, INC.",4967,1390224168.89,202311,0.04286256709411298,0.041968898104409846,0.28165579812872127,0.3578849932924559
"UNITED WHOLESALE MORTGAGE, LLC",ONSLOW BAY FINANCIAL LLC,4892,2076101045.69,202311,0.013812068902234156,0.018200240072703388,0.018449864416879437,0.02457861049072375
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",4259,1784966764.61,202311,0.003984197917066193,0.008204114488342374,0.0070292591467842665,0.009268555026021967
"COMMUNITY LOAN SERVICING, LLC",NATIONSTAR MORTGAGE LLC,4208,634079968.94,202311,0.9682466635987115,0.9614966848718683,0.004789067087910337,0.003246742688054631
"NORWICH COMMERCIAL GROUP, INC.","PNC BANK, NATIONAL ASSOCIATION",3789,885234026.5,202311,0.9216735587448309,0.9037948218061089,0.007929001017021509,0.009240084208070336
CHICKASAW COMMUNITY BANK,"BOKF, NATIONAL ASSOCIATION",1287,233614285.78,202311,0.9938223938223938,0.9938765115143435,0.023619879606518866,0.021394146050215335
GREENWOODS STATE BANK,THE GREENWOOD'S STATE BANK,948,184274686.98,202311,0.9957983193277311,0.9982484018281971,0.9957983193277311,0.9941626060670973
SAN MATEO CREDIT UNION,MONTERRA CREDIT UNION,760,236062734.38,202311,0.9973753280839895,0.9973984902022075,0.9986859395532195,0.9981479972941808
"CU HOME MORTGAGE SOLUTIONS, LLC","MEMBER FIRST MORTGAGE, LLC",741,142701151.6,202311,1.0,1.0,0.14084774757650637,0.18460073777089672
FREEDOM MORTGAGE CORPORATION,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",739,244914698.46,202311,0.0019040208592055157,0.0026588584560201765,0.003940681807274531,0.0059704765079589585
CAPE COD FIVE CENTS SAVINGS BANK,SAILFISH SERVICING LLC,678,170692127.76,202311,0.13628140703517588,0.1555584966868928,0.010251757768201405,0.007801874063736785
NATIONSTAR MORTGAGE LLC,SAILFISH SERVICING LLC,355,103639877.69,202311,0.00040154555449482175,0.0005265581944084184,0.005367808270960913,0.0047370976291031255
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NATIONSTAR MORTGAGE LLC,298,62325499.5,202311,0.0003030697507912358,0.0002784876583305191,0.00033914971297463887,0.00031913144980633417
"GEO-CORP, INC.",SN SERVICING CORPORATION,268,52128764.48,202311,0.9962825278810409,0.9996029767965803,1.0,1.0
ROUNDPOINT MORTGAGE SERVICING LLC,FREEDOM MORTGAGE CORPORATION,126,34326416.58,202311,0.8936170212765957,0.9087215136755491,0.0003530746921104619,0.0004162062102681843
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",59,13567515.25,202311,0.00013984058173682003,0.0001401686813008326,0.0006214843996882045,0.000665007657721942
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",39,8395485.62,202311,0.00004411345528252972,0.000042652201678458335,0.00046881198235343614,0.0005374146659258936
HOME POINT FINANCIAL CORPORATION,NATIONSTAR MORTGAGE LLC,32,10913840.43,202311,0.9696969696969697,0.954080053670043,0.000036418761124793436,0.00005588322191274031
VERITY CREDIT UNION,"MEMBER FIRST MORTGAGE, LLC",21,3578999.2399999998,202311,0.9545454545454546,0.9897694230841023,0.003991636570994108,0.004629856821600301
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,11,3704855.66,202311,0.000012442256618149406,0.000018810494014629353,0.00004148579488668721,0.00004386116195092473
"GMFS, LLC","SPECIALIZED LOAN SERVICING, LLC",9,2659348.5100000002,202311,0.000429553264604811,0.0006089132343296932,0.00009480270503718372,0.00013034716314038686
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,3,900175.4099999999,202311,0.00002287212954774176,0.000025715680611709722,0.00003269754768392371,0.00003873388664163964
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",2,444164.62,202311,2.0340251730955424e-6,1.9827182356846566e-6,0.00015080681646810435,0.0000892800743113245
"LAKEVIEW LOAN SERVICING, LLC","CMG MORTGAGE, INC.",1,497000.0,202311,1.715739681112623e-6,2.7063406016303725e-6,7.219643205232797e-6,0.000011872063502962282
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",BANK OF ENGLAND,1,399000.0,202311,0.000012407563650801529,0.00001676945183750517,0.00008968609865470852,0.00016492305133584067
"LAKEVIEW LOAN SERVICING, LLC","GUARANTEED RATE, INC.",1,437042.08,202311,1.715739681112623e-6,2.377268170184685e-6,0.00007540340823405218,0.00008784839589334204
"UNITED WHOLESALE MORTGAGE, LLC","PNC BANK, NATIONAL ASSOCIATION",21211,6023136226.26,202312,0.059770173243611856,0.05295347396741885,0.04262960618210686,0.059456273980862784
BMO HARRIS BANK NATIONAL ASSOCIATION,BMO BANK NATIONAL ASSOCIATION,17378,3455995263.69,202312,0.9958168586327432,0.9969724376577772,0.9979900074656866,0.9965471069914019
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION","PROVIDENT FUNDING ASSOCIATES, L.P.",5689,1373224084.34,202312,0.9315539544784673,0.9529496531851313,0.10761576876513317,0.13235984239246493
"PLANET HOME LENDING, LLC",NATIONSTAR MORTGAGE LLC,4659,1523752892.79,202312,0.07223815799674393,0.08732189635494032,0.00526935461433278,0.007737955335041278
"PROVIDENT FUNDING ASSOCIATES, L.P.","BASE MSR 2, LLC",4607,1126299808.94,202312,0.08946152203040954,0.11270972351176713,0.20529388173432556,0.2164655474729757
NATIONS DIRECT MORTGAGE,"MISSION SERVICING RESIDENTIAL, INC.",2077,615812695.9,202312,0.2202778661575989,0.24024348190978387,0.10516988201934276,0.13681771711643878
"PLAZA HOME MORTGAGE, INC.",FREEDOM MORTGAGE CORPORATION,2066,596075168.93,202312,0.4050186237992551,0.4395471023254512,0.00574359544626847,0.00714059218736106
NBH BANK,SAILFISH SERVICING LLC,1330,392617205.57,202312,0.47381546134663344,0.48583250178774684,0.01968503937007874,0.017657336583881
SETTLERS BANK,SETTLERS BEST CREDIT UNION,592,157702698.21,202312,0.9966329966329966,0.9958525694922072,1.0,1.0
NATIONSTAR MORTGAGE LLC,SAILFISH SERVICING LLC,274,72116998.16,202312,0.0003118356421310438,0.0003724834538415818,0.004055414125865846,0.003243347698126317
OCEANSIDE MORTGAGE COMPANY,PHH MORTGAGE CORPORATION,252,48970874.82,202312,0.972972972972973,0.9775997798486876,0.0018876545891729525,0.00137157556101812
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NATIONSTAR MORTGAGE LLC,173,34049221.660000004,202312,0.0001712083050872618,0.00014663901168498786,0.0001956639511224664,0.00017290950366340735
"INTERLINC MORTGAGE SERVICES, LLC",THE MONEY SOURCE INC.,156,37693930.07,202312,1.0,1.0,0.009010570091838503,0.011033362739404164
