servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
AMERISAVE MORTGAGE CORPORATION,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",13731,3965676642.23,202308,0.3941838433714187,0.4387392061601606,0.014956538788314488,0.013319491925729045
"WELLS FARGO BANK, NATIONAL ASSOCIATION",NATIONSTAR MORTGAGE LLC,9641,1882010010.09,202308,0.0195512203035803,0.009505517676404814,0.021511974277560474,0.01423009559387453
"PLANET HOME LENDING, LLC",ONSLOW BAY FINANCIAL LLC,6036,1755400098.56,202308,0.2649576401387121,0.24997907062422386,0.03567945239488571,0.03193869676019646
AMWEST FUNDING CORP.,NEXUS NOVA LLC,5177,1925193382.19,202308,0.9913826120260436,0.9907507288036189,0.05947908408874183,0.07501178180653065
NEWREZ LLC,NEW RESIDENTIAL MORTGAGE LLC,4625,1290326122.06,202308,0.683868105870176,0.5159003176664977,0.013391357724424678,0.010873676324749788
"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",MATRIX FINANCIAL SERVICES CORPORATION,4064,1256163077.35,202308,0.2819872328615043,0.3070804825975824,0.011173675875417913,0.010588733971311909
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",2702,1044712209.68,202308,0.0052622866212886955,0.008221404699413674,0.008522557019439126,0.009655485186461829
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,2254,632292011.75,202308,0.012096363041156613,0.011027869249363224,0.08818811377596933,0.08248309612896743
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",2160,695803206.53,202308,0.16700170094325034,0.16035751042021457,0.006812998949662662,0.006430783033923674
"EQUITY RESOURCES, INC.","MISSION SERVICING RESIDENTIAL, INC.",1727,331214394.39,202308,0.2546446475965792,0.2331832795187467,0.9345238095238095,0.9091671171241605
"TOTAL MORTGAGE SERVICES, LLC","CARRINGTON MORTGAGE SERVICES, LLC",930,214858483.15,202308,0.9657320872274143,0.968100567790282,0.033327360688048736,0.03957634117480433
"CHANGE LENDING, LLC",SENECA MORTGAGE SERVICING LLC,904,366250051.29,202308,0.9112903225806451,0.9049101157957478,0.050536672629695883,0.07256605081437188
"DREAM FIRST BANK, N.A.","DREAM FIRST BANK, NATIONAL ASSOCIATION",342,48811288.31,202308,0.991304347826087,0.9182752883014214,0.991304347826087,0.9193139703552816
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING LLC,325,80130497.99,202308,0.0017441517251002216,0.0013963886326621357,0.018168604651162792,0.015876458633773925
FIRST UNITED CREDIT UNION,NORTH CENTRAL AREA CREDIT UNION,311,52443204.74,202308,0.9967948717948718,0.9955145824790558,1.0,0.9937630873978497
EQUITY NOW INC,EQUITY NOW INC.,204,68774100.66,202308,1.0,0.9173814406541857,1.0,0.9203384615788919
ANGEL OAK HOME LOANS LLC,"LAKEVIEW LOAN SERVICING, LLC",188,52402897.910000004,202308,0.9591836734693877,0.9573620962862887,0.0005929832419150835,0.0004843203705378911
"WELLS FARGO BANK, NATIONAL ASSOCIATION",SPECIALIZED LOAN SERVICING LLC,151,37996032.46,202308,0.00030621660261805056,0.00019184790089917856,0.0031900285201225307,0.0027195426812944012
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",110,23978474.08,202308,0.0002522629129945213,0.0001843694372102058,0.028750653423941452,0.023137062634690096
AMERICAN PACIFIC MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",105,32399878.92,202308,0.12138728323699421,0.11216123190854135,0.00033118744894193494,0.00029944758762897976
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NEWREZ LLC,101,23586167.05,202308,0.00011131561835274928,0.00007992058549706714,0.04584657285519746,0.01932457287914675
HOME POINT FINANCIAL CORPORATION,NATIONSTAR MORTGAGE LLC,96,23500636.09,202308,0.0007973951757591866,0.0006611846464016907,0.00021420490930876523,0.00017769103048583974
"INTELLILOAN, INC.","PROVIDENT FUNDING ASSOCIATES, L.P.",84,24411537.73,202308,0.9767441860465116,0.9787996110576644,0.0018850987432675044,0.0014279433523983114
"MOVEMENT MORTGAGE, LLC",NEXUS NOVA LLC,50,13127615.88,202308,0.004915454187966968,0.004500364524870696,0.0005744551293098496,0.0005114945164159736
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",44,8089689.49,202308,0.00010090516519780853,0.00006215864387948666,0.00045095828635851183,0.0002547968768615026
"CALIBER HOME LOANS, INC.",NEWREZ LLC,43,10901304.63,202308,0.0001935620366327408,0.0001564455340578668,0.019518837948252384,0.00893163587596209
ANGEL OAK MORTGAGE SOLUTIONS LLC,"LAKEVIEW LOAN SERVICING, LLC",35,5163510.15,202308,0.4861111111111111,0.3069856003461495,0.00011039581631397832,0.00004772242087487565
TRUIST BANK,SPECIALIZED LOAN SERVICING LLC,32,5511964.96,202308,0.00012363566116101613,0.00005840965006887901,0.000676032534065702,0.00039451550585708676
NORWOOD COOPERATIVE BANK,ONELOCAL BANK,27,6288144.26,202308,1.0,0.5080517120866735,1.0,0.5103560344063919
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",20,4984631.59,202308,0.00004586598418082205,0.00003835741177809223,0.0005383290267011198,0.00041278983214134915
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",18,5198273.63,202308,0.000060150174936758776,0.000044620807269534914,0.004704652378463147,0.005015864736358897
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,17,4724237.93,202308,0.00003898608655369875,0.000036341535197194034,0.00004674027802217139,0.00003982261504093974
PENNYMAC CORP.,NEWREZ LLC,13,3181639.7199999997,202308,0.00003623269192178198,0.000029018888832497748,0.005901044030866999,0.0026067749165851876
"NTFN, INC.","LOANCARE, LLC",12,2429543.9,202308,1.0,1.0,0.011019283746556474,0.005312607200529761
"LOANDEPOT.COM, LLC",SPECIALIZED LOAN SERVICING LLC,12,2445437.37,202308,0.00006955029935608015,0.00004920483727074031,0.0002535122002746382,0.00017503067745687807
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,11,2971986.93,202308,0.000032476255428701335,0.000025394550122078453,0.004993191103041307,0.002435002597196335
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,7,1517781.66,202308,0.00001605309446328772,0.000011659360310218784,0.00004137776122667329,0.000027615338649401746
PHH MORTGAGE CORPORATION,"SELECT PORTFOLIO SERVICING, INC",7,528094.56,202308,0.00003756634484831247,9.209743696220203e-6,0.0018295870360690017,0.0005095635723521865
MSR ASSET VEHICLE LLC,"GOLD STAR MORTGAGE FINANCIAL GROUP, CORPORATION",5,1467609.01,202308,0.00021367521367521368,0.0002089326102780312,0.03597122302158273,0.03408954979123173
MSR ASSET VEHICLE LLC,"SELECT PORTFOLIO SERVICING, INC",4,369188.75,202308,0.00017094017094017094,0.00005258566974037177,0.0010454783063251437,0.0003562338122215049
"BANK OF AMERICA, NATIONAL ASSOCIATION",SPECIALIZED LOAN SERVICING LLC,3,708079.03,202308,0.00006661633432517654,0.000020648345168923855,0.00006337805006865955,0.000050680321579411004
FINANCE OF AMERICA MORTGAGE LLC,"LAKEVIEW LOAN SERVICING, LLC",2,375435.42000000004,202308,0.01282051282051282,0.0055435573299608895,6.308332360798761e-6,3.4698657703956886e-6
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","LOANDEPOT.COM, LLC",2,566285.63,202308,2.204269670351471e-6,1.9185556999847593e-6,0.00001156737998843262,0.000011373259927126363
NEXUS NOVA LLC,"MOVEMENT MORTGAGE, LLC",2,919764.72,202308,0.000024339783375927954,0.0000385752600521268,0.000177367860943597,0.00027689026092647364
ROUNDPOINT MORTGAGE SERVICING LLC,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",1,476404.85,202308,0.0004522840343735866,0.0007977248517560478,6.412188287496874e-6,9.632149484081358e-6
"MARLIN MORTGAGE CAPITAL, LLC",HOMEAMERICAN MORTGAGE CORPORATION,1,402661.08,202308,0.000010214608933696973,0.000012620335607280147,0.0010626992561105207,0.0009467183746382202
SPECIALIZED LOAN SERVICING LLC,TRUIST BANK,1,493702.87,202308,0.00002148458481039854,0.00003567406653881239,3.847130425415683e-6,5.223788734452644e-6
FREEDOM MORTGAGE CORPORATION,"EVERETT FINANCIAL, INC.",1,282530.02,202308,3.5957383309301816e-6,3.4172368346974394e-6,0.0017391304347826088,0.0015934832436506998
"PNC BANK, NATIONAL ASSOCIATION",SECURITYNATIONAL MORTGAGE COMPANY,1,287178.11,202308,4.4411875735571694e-6,4.1610226901395914e-6,0.001524390243902439,0.001432097432082188
NEW RESIDENTIAL MORTGAGE LLC,PHH MORTGAGE CORPORATION,1,90025.41,202308,2.9523868571546665e-6,7.721234857641188e-7,5.384594674635867e-6,1.5726968409722477e-6
HOME POINT FINANCIAL CORPORATION,NATIONSTAR MORTGAGE LLC,119333,33536549460.9,202309,0.9959937569378949,0.9505271441659793,0.2093741391803857,0.2001712902305471
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,10835,3085606089.38,202309,0.05834208329967962,0.05401823585607467,0.24708672550226904,0.23056126098734317
"SERVIS ONE, INC.",MSR ASSET VEHICLE LLC,7560,2396658592.21,202309,0.7630968002422529,0.7461096456815695,0.1724019976739413,0.1790820380728245
SPECIALIZED LOAN SERVICING LLC,"PNC BANK, NATIONAL ASSOCIATION",4601,1164490625.25,202309,0.0972008027886342,0.08353372009336166,0.020119114251731615,0.016774203535818853
SWBC MORTGAGE CORPORATION,COLORADO FEDERAL SAVINGS BANK,2978,792061132.75,202309,0.1632496436794211,0.14970741007345667,0.29365940242579625,0.2632284901740261
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,2644,716298842.13,202309,0.014236868319737231,0.012552050316020132,0.015226029369421249,0.012774299788614267
"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",ONSLOW BAY FINANCIAL LLC,2449,657346792.05,202309,0.607390873015873,0.6008990015670534,0.014103080909876187,0.011722963228253546
CRESCENT MORTGAGE COMPANY,"MISSION SERVICING RESIDENTIAL, INC.",2178,492916598.14,202309,0.7185747278126031,0.49892899301840343,0.537379718726869,0.5137311140990309
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",1995,732802201.26,202309,0.003889389278152745,0.005796648943756927,0.006191114586824563,0.006660707005796731
NETWORK CAPITAL FUNDING CORPORATION,MATRIX FINANCIAL SERVICES CORPORATION,1291,329719402.43,202309,0.8538359788359788,0.7624573154187657,0.003550029010694084,0.0027881335911366938
AMERICAN PACIFIC MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",616,205659161.6,202309,0.7604938271604939,0.7575658282099198,0.0019116423987388124,0.001869311276794843
GUARANTY HOME MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING LLC,584,137207189.14,202309,0.9931972789115646,0.993727855266031,0.03142319074522464,0.026406532266207327
FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFN,FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFNEY,200,33495548.23,202309,0.9900990099009901,0.5587509952233255,1.0,0.5626938935488592
HOMESTAR FINANCIAL CORPORATION,FIRST FEDERAL BANK,168,31507946.95,202309,0.9438202247191011,0.9331382971134088,0.009547081888958345,0.006375615313383794
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING LLC,163,37894719.05,202309,0.0008776889319656463,0.0006632426641060462,0.008770513855259617,0.007293117274574075
"WELLS FARGO BANK, NATIONAL ASSOCIATION",SPECIALIZED LOAN SERVICING LLC,138,33004883.47,202309,0.0002857574747322059,0.0001694445477282757,0.003183537879486943,0.0025633995086409033
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NEWREZ LLC,116,27379307.38,202309,0.00012635339738143475,0.0000921611897471657,0.05299223389675651,0.02264461430618772
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",97,21160966.95,202309,0.0002164362104473982,0.0001603436636335843,0.02503225806451613,0.020118002197558552
OLEAN AREA FEDERAL CREDIT UNION,HIGH POINT FEDERAL CREDIT UNION,93,9363880.31,202309,1.0,0.7765163054860318,1.0,0.7767397112770493
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",93,19376468.59,202309,0.0002075110058928663,0.00014831444431537814,0.0009557282032309779,0.0006136956157407084
MATRIX FINANCIAL SERVICES CORPORATION,"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",67,21018372.85,202309,0.0001842116839697343,0.00017761133275442768,0.006404741420514291,0.007378508075446942
"MISSION SERVICING RESIDENTIAL, INC.","EQUITY RESOURCES, INC.",59,12663388.14,202309,0.03192640692640693,0.03483430809322653,0.0112018226694513,0.01118811115168684
FREEDOM MORTGAGE CORPORATION,"MISSION SERVICING RESIDENTIAL, INC.",47,13649254.72,202309,0.00016929372100394778,0.00016568391785706457,0.01159634838391315,0.014225625309406744
UNITED MORTGAGE CORP.,"MARLIN MORTGAGE CAPITAL, LLC",44,9173851.29,202309,0.8,0.7739500453658791,0.0004521724832490648,0.00029055616042625033
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",38,8949429.56,202309,0.0000847894432680529,0.00006775423790342766,0.00102858380251191,0.0007478930281883125
TRUIST BANK,SPECIALIZED LOAN SERVICING LLC,33,6787590.09,202309,0.0001269553040387175,0.00007197903565497684,0.0007612807972686168,0.000527173656509864
"ENVOY MORTGAGE, LTD","SERVIS ONE, INC.",28,8545390.66,202309,0.9333333333333333,0.9253608506845301,0.010823347506764593,0.009632107814149386
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",23,4726261.01,202309,0.00007675467869824065,0.000040713566614836466,0.005935483870967742,0.0044933168512611525
"NVR MORTGAGE FINANCE, INC.","CMG MORTGAGE, INC.",15,3959000.0,202309,0.15625,0.14375158336650865,0.0001621025785116822,0.0001325631063004303
"LOANDEPOT.COM, LLC",SPECIALIZED LOAN SERVICING LLC,15,2873893.21,202309,0.00008675534991324465,0.0000578525395341436,0.00034603672603118947,0.00022320746713426978
FREEDOM MORTGAGE CORPORATION,"AMERIHOME MORTGAGE COMPANY, LLC",13,4158419.9,202309,0.00004682592283087918,0.00005055351604092144,0.00008734680713824983,0.00010007961375315168
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,10,2490829.48,202309,0.00002231301138632971,0.000018876346273456232,0.000027498288231557586,0.000021062652946109015
MSR ASSET VEHICLE LLC,"SELECT PORTFOLIO SERVICING, INC",9,1405499.67,202309,0.00035212645252161666,0.0001836412607725241,0.00232258064516129,0.001336226530504922
"BANK OF AMERICA, NATIONAL ASSOCIATION",SPECIALIZED LOAN SERVICING LLC,8,2136818.55,202309,0.00017304780445598095,0.00006237081332203986,0.0001845529205499677,0.00016596088351905844
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,8,1922104.19,202309,0.000023163429577383226,0.000016228019370046194,0.003654636820465966,0.0015897154531619626
ROUNDPOINT MORTGAGE SERVICING LLC,FIRST FEDERAL BANK,6,1357757.83,202309,0.0027309968138370506,0.00229243692424931,0.0003409672103199409,0.00027474153192373423
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,4,1048000.0,202309,8.925204554531884e-6,7.931610457938286e-6,0.000023034840195796143,0.000018689777773001176
"LAKEVIEW LOAN SERVICING, LLC",AMERICAN PACIFIC MORTGAGE CORPORATION,2,104732.66,202309,6.308332360798761e-6,9.687879162333728e-7,0.008403361344537815,0.001319554417206467
TRUIST BANK,"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",1,267831.94,202309,3.847130425415683e-6,2.839458242791602e-6,0.00004912556494399686,0.000052121172267139096
CONSUMERS COOPERATIVE CREDIT UNION,CONSUMERS CREDIT UNION,1,57887.55,202309,1.0,0.18804667286968968,0.05,0.014604050063944682
PHH MORTGAGE CORPORATION,"SELECT PORTFOLIO SERVICING, INC",1,58486.54,202309,5.384594674635867e-6,1.0233015257923791e-6,0.00025806451612903227,0.000055603902365510584
"LAKEVIEW LOAN SERVICING, LLC",ANGEL OAK MORTGAGE SOLUTIONS LLC,1,223276.46,202309,3.1541661803993806e-6,2.0673383250313018e-6,0.025,0.017619947758741282
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","ROCKET MORTGAGE, LLC",1,133013.77,202309,1.089253425702024e-6,4.4760749267422576e-7,1.9475258631434627e-6,1.050689236043284e-6
SPECIALIZED LOAN SERVICING LLC,TRUIST BANK,1,371054.57,202309,0.000021126016689553186,0.00002661263061688061,3.8364152535870484e-6,3.934071200109113e-6
"LAKEVIEW LOAN SERVICING, LLC",ANGEL OAK HOME LOANS LLC,1,79477.48,202309,3.1541661803993806e-6,7.35166445723795e-7,0.07692307692307693,0.021142944097852858
U.S. BANK NATIONAL ASSOCIATION,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",37582,11901315209.9,202310,0.12461536421030293,0.10240102217914858,0.03913230450768079,0.03803539036255038
"CALIBER HOME LOANS, INC.",NEW RESIDENTIAL MORTGAGE LLC,25875,6817654705.2,202310,0.11750040869707373,0.09928075722496163,0.06846632779693218,0.05375747696148914
"UNITED WHOLESALE MORTGAGE, LLC",ONSLOW BAY FINANCIAL LLC,19581,5024255560.53,202310,0.04767330601631717,0.041659341770246876,0.09573797102583033,0.07786157335706766
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,11809,3222970747.84,202310,0.06798072660913816,0.060437474171486275,0.05773809814841072,0.049946817053262225
BMO HARRIS BANK NATIONAL ASSOCIATION,BMO BANK NATIONAL ASSOCIATION,6952,1215228406.05,202310,0.9951331233896364,0.42820954246295106,0.9930009998571633,0.4291009415353196
NORTHWEST BANK,"PNC BANK, NATIONAL ASSOCIATION",6034,905087816.46,202310,0.5156383524183901,0.3679847994127899,0.025601860102000117,0.012819999739565194
PLAINS COMMERCE BANK,"MISSION SERVICING RESIDENTIAL, INC.",2601,499304564.32,202310,0.7425064230659435,0.6205708832766319,0.3869959827406636,0.33880154416142105
ROUNDPOINT MORTGAGE SERVICING LLC,FIRST FEDERAL BANK,2100,566729387.24,202310,0.9628610729023384,0.9650727415514487,0.10624841892233747,0.10282282436217745
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",1789,610119454.32,202310,0.11879150066401062,0.11596754848531977,0.0054802997163355205,0.00548168731866312
"FIRST COMMUNITY MORTGAGE, INC.","PNC BANK, NATIONAL ASSOCIATION",1338,302979825.02,202310,0.5727739726027398,0.5677224416814035,0.005677044881749446,0.0042915186871500316
FIRST FINANCIAL CREDIT UNION,ENCURAGE FINANCIAL NETWORK,895,222015962.99,202310,0.9966592427616926,0.9855622759284903,1.0,0.9877117043610502
PULTE MORTGAGE LLC,ARVEST BANK,513,208924000.0,202310,0.9,0.9215971904376298,0.009287925696594427,0.011468435853201916
NATIONSTAR MORTGAGE LLC,"LAKEVIEW LOAN SERVICING, LLC",479,129211449.16,202310,0.0008404231240931238,0.000775167322704849,0.001467335698225106,0.0011609148950608016
"M/I FINANCIAL, LLC","PROVIDENT FUNDING ASSOCIATES, L.P.",324,92571593.96,202310,0.6022304832713755,0.5386467379191876,0.007107757107757108,0.005355225300530313
"CORNERSTONE CAPITAL BANK, SSB",SENECA MORTGAGE SERVICING LLC,270,81167673.65,202310,0.05859375,0.05189394662465066,0.014268350684352376,0.015358658543524441
"RIGHT START MORTGAGE, INC.","SIWELL, INC.",197,55391371.05,202310,0.9949494949494949,0.9971794740661836,0.07086330935251799,0.06684563642676607
"AIG HOME LOAN 2, LLC",SPECIALIZED LOAN SERVICING LLC,165,58580036.86,202310,0.9939759036144579,0.9910321765340752,0.0037525585626563564,0.004516716562425651
"FIRST OPTION MORTGAGE, LLC","PROVIDENT FUNDING ASSOCIATES, L.P.",150,34094203.42,202310,0.21865889212827988,0.21902741213918753,0.003290628290628291,0.0019723344164853046
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING LLC,123,35213958.15,202310,0.0007080726033469383,0.0006605620466800624,0.006500026422871638,0.006663233463163442
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",87,19982176.46,202310,0.00015264470103570308,0.0001193851243295989,0.0008964266578741294,0.0006362124336904728
"NVR MORTGAGE FINANCE, INC.","CMG MORTGAGE, INC.",81,23584938.33,202310,1.0,1.0,0.0008616654610442109,0.0007785311519510552
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",21,5128000.0,202310,0.03684210526315789,0.02262525085378305,0.00008910160128306305,0.00007263489516588328
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",21,4477485.27,202310,0.000036845272663790394,0.000026757949214243358,0.0005711798944677147,0.00037719268727935863
"MOVEMENT MORTGAGE, LLC",NEXUS NOVA LLC,10,1942518.45,202310,0.0008271298593879239,0.0005408895955651955,0.00011594202898550724,0.00007671529499088378
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,7,2266000.0,202310,0.000012281757554596798,0.000013537125719274801,0.00003422531010575621,0.000035116510914206674
"CHANGE LENDING, LLC",SENECA MORTGAGE SERVICING LLC,6,1706083.56,202310,0.04411764705882353,0.029137069710296594,0.000317074459652275,0.00032282747141121977
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",4,1408123.77,202310,4.3550545307265426e-6,4.770864654005578e-6,0.00026407869545124445,0.000262486098306839
"NEW AMERICAN FUNDING, LLC",NEXUS NOVA LLC,3,825000.0,202310,0.00008925118257816917,0.00008832726209808431,0.00003478260869565217,0.00003258147605623984
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SERVIS ONE, INC.",2,706640.64,202310,2.1775272653632713e-6,2.387819579076629e-6,0.0006856359273225917,0.0007166730073319825
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,2,418000.0,202310,3.509073587027657e-6,2.5009063828818965e-6,5.515141821871949e-6,3.553788755221832e-6
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",ROUNDPOINT MORTGAGE SERVICING LLC,1,204275.75,202310,6.401679800779725e-6,4.146718556295137e-6,0.0136986301369863,0.011269640054132384
NEW RESIDENTIAL MORTGAGE LLC,NATIONSTAR MORTGAGE LLC,1,280473.46,202310,2.8781119585551877e-6,2.3666330327104763e-6,1.7422816921039793e-6,1.6687757621058893e-6
"LAKEVIEW LOAN SERVICING, LLC","GUARANTEED RATE, INC.",1,275154.6,202310,3.1033155823682022e-6,2.503965569857506e-6,0.00006601967386281111,0.000051291128609510615
"LAKEVIEW LOAN SERVICING, LLC",MCLEAN MORTGAGE CORPORATION,1,564078.25,202310,3.1033155823682022e-6,5.1465875008043365e-6,0.5,0.5478422225820472
FREEDOM MORTGAGE CORPORATION,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",28683,8880552098.19,202311,0.10366212860999577,0.10874515827674894,0.029009237889303104,0.027686249206756133
